,fecha_del_hecho,dia,mes,año,dia_de_la_semana,hora_del_hecho,rango-hora,género,comuna/corregimiento,barrio/vereda,clase_de_sitio,modalidad,arma-medio,móvil_agresor,móvil_víctima,edad,rango-edad,conducta,marca_del_vehículo
3017,24/09/2018,24,septiembre,"2,018",lunes,8:40:00,6:00 -11:59,Femenino,1,COLMENAR ETAPA III,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,33,31-35,Hurto a Personas,No aplica
3018,24/09/2018,24,septiembre,"2,018",lunes,22:10:00,18:00 -23:59,Femenino,6,TERMINAL,ESTACION TRANSPORTE MASIVO,Factor de oportunidad,Contundente,A pie,A pie,36,36-40,Hurto a Personas,No aplica
3019,24/09/2018,24,septiembre,"2,018",lunes,18:30:00,18:00 -23:59,Masculino,8,PANORAMA ETAPA I,VIAS PUBLICAS,Raponazo,Arma de fuego,A pie,Bicicleta,45,41-45,Hurto a Personas,No aplica
3020,24/09/2018,24,septiembre,"2,018",lunes,5:00:00,00:00 - 5:59,Femenino,5,MONSERRATE,CASAS DE HABITACION,Engaño,Sin empleo de arma,Motocicleta,A pie,22,20-24,Hurto a Residencias,No aplica
3021,24/09/2018,24,septiembre,"2,018",lunes,18:00:00,18:00 -23:59,Masculino,5,BUGANVILES,CASAS DE HABITACION,Violación cerraduras,Sin empleo de arma,A pie,A pie,64,>61,Hurto a Residencias,No aplica
3022,24/09/2018,24,septiembre,"2,018",lunes,18:00:00,18:00 -23:59,Masculino,5,BUGANVILES,CASAS DE HABITACION,Violación cerraduras,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a Residencias,No aplica
3023,24/09/2018,24,septiembre,"2,018",lunes,18:00:00,18:00 -23:59,Masculino,4,CENTRO,CASAS DE HABITACION,Violación cerraduras,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a Residencias,No aplica
3024,24/09/2018,24,septiembre,"2,018",lunes,7:00:00,6:00 -11:59,Sin dato,9,ALBERTO GALINDO,LOCAL COMERCIAL,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
3025,24/09/2018,24,septiembre,"2,018",lunes,19:50:00,18:00 -23:59,Sin dato,9,LUIS CARLOS GALAN ETAPA I,ESTABLECIMIENTO DE GIROS,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
3026,25/09/2018,25,septiembre,"2,018",martes,15:45:00,12:00- 17:59,Femenino,8,LAS AMERICAS,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,21,20-24,Hurto a Personas,No aplica
3027,25/09/2018,25,septiembre,"2,018",martes,20:10:00,18:00 -23:59,Masculino,6,SANTA ISABEL,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma de fuego,Motocicleta,Motocicleta,23,20-24,Hurto a Personas,No aplica
3028,25/09/2018,25,septiembre,"2,018",martes,2:00:00,00:00 - 5:59,Femenino,4,ALTICO,FRENTE A RESIDENCIAS - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,A pie,28,25-30,Hurto a Personas,No aplica
3029,25/09/2018,25,septiembre,"2,018",martes,8:00:00,6:00 -11:59,Femenino,5,EL JARDIN,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,30,25-30,Hurto a Personas,No aplica
3030,25/09/2018,25,septiembre,"2,018",martes,19:15:00,18:00 -23:59,Masculino,4,CENTRO,VIAS PUBLICAS,Factor de oportunidad,Contundente,A pie,A pie,31,31-35,Hurto a Personas,No aplica
3031,25/09/2018,25,septiembre,"2,018",martes,1:00:00,00:00 - 5:59,Masculino,2,LOS MOLINOS,FRENTE A ALMACEN - VIA PUBLICA,Factor de oportunidad,Contundente,Motocicleta,Vehículo,40,36-40,Hurto a Personas,No aplica
3032,25/09/2018,25,septiembre,"2,018",martes,20:30:00,18:00 -23:59,Femenino,1,CANDIDO LEGUIZAMO,FRENTE EMPRESA - VIA PUBLICA,Raponazo,Arma de fuego,Motocicleta,Vehículo,42,41-45,Hurto a Personas,No aplica
3033,25/09/2018,25,septiembre,"2,018",martes,18:30:00,18:00 -23:59,Masculino,1,CANDIDO LEGUIZAMO,VIAS PUBLICAS,Atraco,Sin empleo de arma,A pie,A pie,49,46-50,Hurto a Personas,No aplica
3034,25/09/2018,25,septiembre,"2,018",martes,14:20:00,12:00- 17:59,Femenino,4,LOS MARTIRES,FRENTE A COLEGIO - VIA PUBLICA,Atraco,Sin empleo de arma,Motocicleta,Vehículo,54,51-55,Hurto a Personas,No aplica
3035,25/09/2018,25,septiembre,"2,018",martes,1:20:00,00:00 - 5:59,Masculino,10,ALBERTO YEPES,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,29,25-30,Hurto a Residencias,No aplica
3036,25/09/2018,25,septiembre,"2,018",martes,18:15:00,18:00 -23:59,Femenino,1,LAS  MERCEDES,CASAS DE HABITACION,Violación cerraduras,Palanca,Motocicleta,A pie,38,36-40,Hurto a Residencias,No aplica
3037,25/09/2018,25,septiembre,"2,018",martes,19:35:00,18:00 -23:59,Sin dato,4,CENTRO,ESTABLECIMIENTO DE COMERCIO,Violación cerraduras,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
3038,26/09/2018,26,septiembre,"2,018",miércoles,14:00:00,12:00- 17:59,Femenino,3,CAMPO NUÑEZ,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,A pie,28,25-30,Hurto a Personas,No aplica
3039,26/09/2018,26,septiembre,"2,018",miércoles,18:30:00,18:00 -23:59,Masculino,6,CANAIMA,ESTABLECIMIENTO DE COMERCIO,Raponazo,Sin empleo de arma,Motocicleta,A pie,29,25-30,Hurto a Personas,No aplica
3040,26/09/2018,26,septiembre,"2,018",miércoles,17:50:00,12:00- 17:59,Femenino,9,LUIS EDUARDO VANEGAS,VIAS PUBLICAS,Atraco,Arma blanca,A pie,Motocicleta,32,31-35,Hurto a Personas,No aplica
3041,26/09/2018,26,septiembre,"2,018",miércoles,9:00:00,6:00 -11:59,Masculino,6,SAN JORGE,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,34,31-35,Hurto a Personas,No aplica
3042,26/09/2018,26,septiembre,"2,018",miércoles,9:00:00,6:00 -11:59,Masculino,6,VIRGILIO BARCO,TIENDA,Raponazo,Sin empleo de arma,Motocicleta,A pie,49,46-50,Hurto a Personas,No aplica
3043,27/09/2018,27,septiembre,"2,018",jueves,16:40:00,12:00- 17:59,Femenino,4,ESTADIO,VIAS PUBLICAS,Factor de oportunidad,Arma de fuego,Motocicleta,Pasajero de taxi,18,18-19,Hurto a Personas,No aplica
3044,27/09/2018,27,septiembre,"2,018",jueves,19:30:00,18:00 -23:59,Femenino,7,PRADO ALTO,VIAS PUBLICAS,Atraco,Sin empleo de arma,Motocicleta,A pie,21,20-24,Hurto a Personas,No aplica
3045,27/09/2018,27,septiembre,"2,018",jueves,10:00:00,6:00 -11:59,Femenino,3,QUIRINAL,VIAS PUBLICAS,Paquete chileno,Sin empleo de arma,A pie,A pie,24,20-24,Hurto a Personas,No aplica
3046,27/09/2018,27,septiembre,"2,018",jueves,18:00:00,18:00 -23:59,Masculino,1,LA INMACULADA,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Arma blanca,A pie,A pie,27,25-30,Hurto a Personas,No aplica
3047,27/09/2018,27,septiembre,"2,018",jueves,3:15:00,00:00 - 5:59,Masculino,6,CONJ. RESID. LOS ARRAYANES,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,37,36-40,Hurto a Personas,No aplica
3048,27/09/2018,27,septiembre,"2,018",jueves,5:20:00,00:00 - 5:59,Masculino,10,URBANIZACION EL TESORO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,37,36-40,Hurto a Personas,No aplica
3049,27/09/2018,27,septiembre,"2,018",jueves,16:00:00,12:00- 17:59,Masculino,4,CENTRO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,46,46-50,Hurto a Personas,No aplica
3050,27/09/2018,27,septiembre,"2,018",jueves,11:00:00,6:00 -11:59,Masculino,4,ALTICO,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,57,56-60,Hurto a Personas,No aplica
3051,28/09/2018,28,septiembre,"2,018",viernes,13:20:00,12:00- 17:59,Masculino,9,VILLA MILENA,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma de fuego,Motocicleta,Motocicleta,25,25-30,Hurto a Personas,No aplica
3052,28/09/2018,28,septiembre,"2,018",viernes,12:00:00,12:00- 17:59,Femenino,8,LAS AMERICAS,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Sin empleo de arma,Motocicleta,Motocicleta,27,25-30,Hurto a Personas,No aplica
3053,28/09/2018,28,septiembre,"2,018",viernes,19:55:00,18:00 -23:59,Femenino,5,EL JARDIN,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,29,25-30,Hurto a Personas,No aplica
3054,28/09/2018,28,septiembre,"2,018",viernes,22:19:00,18:00 -23:59,Femenino,3,SAN VICENTE DE PAUL,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,29,25-30,Hurto a Personas,No aplica
3055,28/09/2018,28,septiembre,"2,018",viernes,12:30:00,12:00- 17:59,Masculino,6,MANZANARES,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,Motocicleta,37,36-40,Hurto a Personas,No aplica
3056,28/09/2018,28,septiembre,"2,018",viernes,11:50:00,6:00 -11:59,Masculino,4,ALTICO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,46,46-50,Hurto a Personas,No aplica
3057,28/09/2018,28,septiembre,"2,018",viernes,11:30:00,6:00 -11:59,Femenino,2,LOS CAMBULOS,CALLEJÓN,Atraco,Arma de fuego,Motocicleta,Motocicleta,56,56-60,Hurto a Personas,No aplica
3058,28/09/2018,28,septiembre,"2,018",viernes,1:00:00,00:00 - 5:59,Femenino,9,LA RIVIERA,CASAS DE HABITACION,Llave maestra,Llave maestra,A pie,A pie,19,18-19,Hurto a Residencias,No aplica
3059,28/09/2018,28,septiembre,"2,018",viernes,12:45:00,12:00- 17:59,Sin dato,6,JOSE ANTONIO GALAN,VIAS PUBLICAS,Atraco,Arma blanca,A pie,Vehículo,Sin dato,Sin dato,Hurto a comercio,No aplica
3060,29/09/2018,29,septiembre,"2,018",sábado,9:00:00,6:00 -11:59,Masculino,10,LAS PALMAS ETAPA II,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Arma de fuego,Motocicleta,Vehículo,21,20-24,Hurto a Personas,No aplica
3061,29/09/2018,29,septiembre,"2,018",sábado,21:20:00,18:00 -23:59,Femenino,10,MISAEL PASTRANA,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,29,25-30,Hurto a Personas,No aplica
3062,29/09/2018,29,septiembre,"2,018",sábado,14:30:00,12:00- 17:59,Femenino,4,ALTICO,FRENTE A RESIDENCIAS - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,A pie,30,25-30,Hurto a Personas,No aplica
3063,29/09/2018,29,septiembre,"2,018",sábado,23:30:00,18:00 -23:59,Masculino,6,TIMANCO,CASAS DE HABITACION,Raponazo,Arma blanca,A pie,A pie,31,31-35,Hurto a Personas,No aplica
3064,29/09/2018,29,septiembre,"2,018",sábado,20:30:00,18:00 -23:59,Femenino,10,LA RIOJA,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Sin empleo de arma,Motocicleta,Vehículo,38,36-40,Hurto a Personas,No aplica
3065,29/09/2018,29,septiembre,"2,018",sábado,13:00:00,12:00- 17:59,Masculino,6,TEJARES DEL SUR,RESTAURANTES,Raponazo,Arma de fuego,A pie,A pie,41,41-45,Hurto a Personas,No aplica
3066,29/09/2018,29,septiembre,"2,018",sábado,5:50:00,00:00 - 5:59,Masculino,9,SANTA ROSA,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,A pie,Motocicleta,47,46-50,Hurto a Personas,No aplica
3067,29/09/2018,29,septiembre,"2,018",sábado,12:00:00,12:00- 17:59,Femenino,7,SAN MARTIN DE PORRES,CASAS DE HABITACION,Raponazo,Sin empleo de arma,A pie,Motocicleta,47,46-50,Hurto a Personas,No aplica
3068,29/09/2018,29,septiembre,"2,018",sábado,12:20:00,12:00- 17:59,Femenino,3,SEVILLA,FRENTE A EDIFICIO - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,A pie,51,51-55,Hurto a Personas,No aplica
3069,29/09/2018,29,septiembre,"2,018",sábado,8:30:00,6:00 -11:59,Masculino,3,TENERIFE,VIAS PUBLICAS,Atraco,Sin empleo de arma,A pie,A pie,62,>61,Hurto a Personas,No aplica
3070,29/09/2018,29,septiembre,"2,018",sábado,3:00:00,00:00 - 5:59,Femenino,5,EL JARDIN,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,35,31-35,Hurto a Residencias,No aplica
3071,29/09/2018,29,septiembre,"2,018",sábado,17:00:00,12:00- 17:59,Femenino,2,PRADO NORTE,VIAS PUBLICAS,Llave maestra,Llave maestra,A pie,A pie,49,46-50,Hurto a Residencias,No aplica
3072,30/09/2018,30,septiembre,"2,018",domingo,2:30:00,00:00 - 5:59,Femenino,6,MANZANARES,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Sin empleo de arma,Motocicleta,A pie,34,31-35,Hurto a Personas,No aplica
3073,30/09/2018,30,septiembre,"2,018",domingo,4:50:00,00:00 - 5:59,Masculino,4,CENTRO,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,38,36-40,Hurto a Personas,No aplica
3074,30/09/2018,30,septiembre,"2,018",domingo,13:00:00,12:00- 17:59,Masculino,2,ALAMOS NORTE,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,Motocicleta,44,41-45,Hurto a Personas,No aplica
3075,30/09/2018,30,septiembre,"2,018",domingo,16:30:00,12:00- 17:59,Femenino,2,ASENTAMIENTO LOS ANDESITOS,RIOS,Atraco,Arma blanca,A pie,A pie,57,56-60,Hurto a Personas,No aplica
3076,01/10/2018,1,octubre,"2,018",lunes,17:30:00,12:00- 17:59,Masculino,9,ALBERTO GALINDO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Vehículo,31,31-35,Hurto a Personas,No aplica
3077,01/10/2018,1,octubre,"2,018",lunes,4:00:00,00:00 - 5:59,Femenino,2,LAS GRANJAS,GIMNASIO,Factor de oportunidad,Sin empleo de arma,A pie,A pie,43,41-45,Hurto a Personas,No aplica
3078,01/10/2018,1,octubre,"2,018",lunes,6:30:00,6:00 -11:59,Femenino,1,LAS  MERCEDES,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,43,41-45,Hurto a Personas,No aplica
3079,01/10/2018,1,octubre,"2,018",lunes,6:30:00,6:00 -11:59,Masculino,6,MANZANARES,FRENTE A COLEGIO - VIA PUBLICA,Factor de oportunidad,Sin empleo de arma,Motocicleta,Vehículo,48,46-50,Hurto a Personas,No aplica
3080,01/10/2018,1,octubre,"2,018",lunes,8:00:00,6:00 -11:59,Femenino,7,LAS BRISAS,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,67,>61,Hurto a Personas,No aplica
3081,01/10/2018,1,octubre,"2,018",lunes,11:30:00,6:00 -11:59,Femenino,3,LOS SAMANES,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,79,>61,Hurto a Personas,No aplica
3082,01/10/2018,1,octubre,"2,018",lunes,15:30:00,12:00- 17:59,Masculino,5,CONJUNTO BOSQUES DE SANTANA,APARTAMENTO EN CONJUNTO CERRADO,Suplantación autoridades seguridad,Sin empleo de arma,A pie,A pie,43,41-45,Hurto a Residencias,No aplica
3083,01/10/2018,1,octubre,"2,018",lunes,19:30:00,18:00 -23:59,Masculino,9,BRISAS DEL SENA,VIAS PUBLICAS,Atraco,Arma blanca,A pie,Motocicleta,26,25-30,Hurto a motos,HONDA
3084,02/10/2018,2,octubre,"2,018",martes,16:00:00,12:00- 17:59,Femenino,6,ALTOS DEL LIMONAR ETAPA II,VIAS PUBLICAS,Atraco,Arma blanca,A pie,Motocicleta,27,25-30,Hurto a Personas,No aplica
3085,02/10/2018,2,octubre,"2,018",martes,10:00:00,6:00 -11:59,Femenino,4,CENTRO,ESTABLECIMIENTO DE SALUD,Cosquilleo,Sin empleo de arma,A pie,A pie,33,31-35,Hurto a Personas,No aplica
3086,02/10/2018,2,octubre,"2,018",martes,13:30:00,12:00- 17:59,Femenino,2,LAS GRANJAS,CENTRO COMERCIAL,Atraco,Arma de fuego,Motocicleta,Vehículo,34,31-35,Hurto a Personas,No aplica
3087,02/10/2018,2,octubre,"2,018",martes,11:00:00,6:00 -11:59,Masculino,2,LOS PINOS,FRENTE A RESIDENCIAS - VIA PUBLICA,Cosquilleo,Sin empleo de arma,Motocicleta,A pie,39,36-40,Hurto a Personas,No aplica
3088,02/10/2018,2,octubre,"2,018",martes,10:08:00,6:00 -11:59,Masculino,5,EL VERGEL,PARQUEADERO,Factor de oportunidad,Sin empleo de arma,A pie,A pie,43,41-45,Hurto a Personas,No aplica
3089,29/12/2018,29,diciembre,"2,018",sábado,0:00:00,00:00 - 5:59,Femenino,4,ALTICO,VIAS PUBLICAS,Atraco,No reportado,A pie,A pie,27,25-30,Hurto a Personas,No aplica
3090,02/10/2018,2,octubre,"2,018",martes,11:30:00,6:00 -11:59,Masculino,9,LUIS CARLOS GALAN ETAPA I,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,54,51-55,Hurto a Personas,No aplica
3091,02/10/2018,2,octubre,"2,018",martes,14:00:00,12:00- 17:59,Masculino,5,LOS GUADUALES,CAJERO AUTOMATICO,Factor de oportunidad,Sin empleo de arma,A pie,A pie,60,56-60,Hurto a Personas,No aplica
3092,02/10/2018,2,octubre,"2,018",martes,20:00:00,18:00 -23:59,Femenino,5,VILLA ROSA,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,63,>61,Hurto a Personas,No aplica
3093,02/10/2018,2,octubre,"2,018",martes,16:30:00,12:00- 17:59,Femenino,2,SANTA SOFIA,CASAS DE HABITACION,Llave maestra,Llave maestra,A pie,A pie,39,36-40,Hurto a Residencias,No aplica
3094,02/10/2018,2,octubre,"2,018",martes,19:50:00,18:00 -23:59,Masculino,5,LA INDEPENDENCIA,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,23,20-24,Hurto a motos,YAMAHA
3095,03/10/2018,3,octubre,"2,018",miércoles,15:38:00,12:00- 17:59,Femenino,1,CANDIDO LEGUIZAMO,BANCOS,Atraco,Arma de fuego,Motocicleta,A pie,20,20-24,Hurto a Personas,No aplica
3096,03/10/2018,3,octubre,"2,018",miércoles,20:30:00,18:00 -23:59,Femenino,3,QUIRINAL,ALMACENES,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,25,25-30,Hurto a Personas,No aplica
3097,03/10/2018,3,octubre,"2,018",miércoles,19:30:00,18:00 -23:59,Femenino,5,LOS GUADUALES,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,26,25-30,Hurto a Personas,No aplica
3098,03/10/2018,3,octubre,"2,018",miércoles,16:10:00,12:00- 17:59,Femenino,4,CENTRO,ALMACENES,Cosquilleo,Sin empleo de arma,A pie,A pie,32,31-35,Hurto a Personas,No aplica
3099,03/10/2018,3,octubre,"2,018",miércoles,9:00:00,6:00 -11:59,Femenino,5,LA LIBERTAD,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,A pie,37,36-40,Hurto a Personas,No aplica
3100,03/10/2018,3,octubre,"2,018",miércoles,14:10:00,12:00- 17:59,Femenino,10,LAS PALMAS ETAPA I,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,37,36-40,Hurto a Personas,No aplica
3101,03/10/2018,3,octubre,"2,018",miércoles,0:30:00,00:00 - 5:59,Masculino,4,ALTICO,FRENTE RESTAURANTE,Atraco,Arma de fuego,Motocicleta,Vehículo,39,36-40,Hurto a Personas,No aplica
3102,03/10/2018,3,octubre,"2,018",miércoles,9:30:00,6:00 -11:59,Masculino,8,INVASION LAS CRISTALINAS,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,Motocicleta,53,51-55,Hurto a Personas,No aplica
3103,03/10/2018,3,octubre,"2,018",miércoles,15:30:00,12:00- 17:59,Masculino,4,LOS MARTIRES,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Sin empleo de arma,A pie,A pie,54,51-55,Hurto a Personas,No aplica
3104,03/10/2018,3,octubre,"2,018",miércoles,2:00:00,00:00 - 5:59,Masculino,6,TIMANCO,FRENTE A RESIDENCIAS - VIA PUBLICA,Violación cerraduras,Contundente,A pie,A pie,62,>61,Hurto a Personas,No aplica
3105,03/10/2018,3,octubre,"2,018",miércoles,9:30:00,6:00 -11:59,Sin dato,4,CENTRO,VIAS PUBLICAS,Ventosa,Contundente,Motocicleta,Vehículo,Sin dato,Sin dato,Hurto a comercio,No aplica
3106,04/10/2018,4,octubre,"2,018",jueves,5:00:00,00:00 - 5:59,Femenino,1,CANDIDO LEGUIZAMO,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,A pie,23,20-24,Hurto a Personas,No aplica
3107,04/10/2018,4,octubre,"2,018",jueves,8:30:00,6:00 -11:59,Masculino,9,TERCER MILENIO,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,Motocicleta,26,25-30,Hurto a Personas,No aplica
3108,04/10/2018,4,octubre,"2,018",jueves,16:00:00,12:00- 17:59,Masculino,10,LAS PALMAS ETAPA II,VIAS PUBLICAS,Atraco,Arma blanca,A pie,Motocicleta,34,31-35,Hurto a Personas,No aplica
3109,04/10/2018,4,octubre,"2,018",jueves,16:00:00,12:00- 17:59,Masculino,9,ALBERTO GALINDO,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,35,31-35,Hurto a Personas,No aplica
3110,04/10/2018,4,octubre,"2,018",jueves,14:00:00,12:00- 17:59,Femenino,6,SAN JORGE,FRENTE A RESIDENCIAS - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,37,36-40,Hurto a Personas,No aplica
3111,04/10/2018,4,octubre,"2,018",jueves,14:00:00,12:00- 17:59,Masculino,2,EL PRADO,VEHICULO,Atraco,Arma blanca,A pie,Vehículo,41,41-45,Hurto a Personas,No aplica
3112,04/10/2018,4,octubre,"2,018",jueves,13:50:00,12:00- 17:59,Masculino,3,EFRAIN ROJAS TRUJILLO,VIAS PUBLICAS,Engaño,Sin empleo de arma,Motocicleta,A pie,65,>61,Hurto a Personas,No aplica
3113,04/10/2018,4,octubre,"2,018",jueves,7:00:00,6:00 -11:59,Femenino,8,SIMON BOLIVAR,CASAS DE HABITACION,Rompimiento pared,Contundente,A pie,A pie,58,56-60,Hurto a Residencias,No aplica
3114,04/10/2018,4,octubre,"2,018",jueves,19:30:00,18:00 -23:59,Femenino,10,EL OASIS,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,35,31-35,Hurto a Residencias,No aplica
3115,04/10/2018,4,octubre,"2,018",jueves,19:30:00,18:00 -23:59,Masculino,6,SAN JORGE,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Motocicleta,44,41-45,Hurto a motos,AKT
3116,05/10/2018,5,octubre,"2,018",viernes,17:00:00,12:00- 17:59,Masculino,1,SANTA INES,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,25,25-30,Hurto a Personas,No aplica
3117,05/10/2018,5,octubre,"2,018",viernes,11:48:00,6:00 -11:59,Masculino,4,CENTRO,LOCAL COMERCIAL,Factor de oportunidad,Sin empleo de arma,A pie,A pie,31,31-35,Hurto a Personas,No aplica
3118,05/10/2018,5,octubre,"2,018",viernes,19:00:00,18:00 -23:59,Masculino,3,CAMPO NUÑEZ,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,31,31-35,Hurto a Personas,No aplica
3119,05/10/2018,5,octubre,"2,018",viernes,22:50:00,18:00 -23:59,Femenino,6,SANTA ISABEL,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,36,36-40,Hurto a Personas,No aplica
3120,05/10/2018,5,octubre,"2,018",viernes,13:30:00,12:00- 17:59,Femenino,8,ALFONSO LOPEZ,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,38,36-40,Hurto a Personas,No aplica
3121,05/10/2018,5,octubre,"2,018",viernes,8:30:00,6:00 -11:59,Femenino,9,DARIO ECHANDIA,VIAS PUBLICAS,Engaño,Sin empleo de arma,A pie,A pie,49,46-50,Hurto a Personas,No aplica
3122,05/10/2018,5,octubre,"2,018",viernes,15:20:00,12:00- 17:59,Masculino,Corregimiento El Caguán,VEREDA CAGUAN,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,63,>61,Hurto a Personas,No aplica
3123,05/10/2018,5,octubre,"2,018",viernes,11:00:00,6:00 -11:59,Sin dato,5,LOS GUADUALES,LUGAR DE TRABAJO,Atraco,Arma de fuego,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
3124,05/10/2018,5,octubre,"2,018",viernes,19:00:00,18:00 -23:59,Sin dato,5,MONSERRATE,VIAS PUBLICAS,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
3125,05/10/2018,5,octubre,"2,018",viernes,17:20:00,12:00- 17:59,Sin dato,4,CENTRO,ESTABLECIMIENTO DE COMERCIO,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
3126,05/10/2018,5,octubre,"2,018",viernes,0:00:00,00:00 - 5:59,Sin dato,1,SANTA INES,UNIVERSIDADES,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
3127,09/10/2018,9,octubre,"2,018",martes,10:30:00,6:00 -11:59,Masculino,1,VILLA MAGDALENA NORTE,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,36,36-40,Hurto a Personas,No aplica
3128,06/10/2018,6,octubre,"2,018",sábado,16:00:00,12:00- 17:59,Femenino,1,MIRA RIO ETAPA I,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Sin empleo de arma,A pie,A pie,24,20-24,Hurto a Personas,No aplica
3129,06/10/2018,6,octubre,"2,018",sábado,22:30:00,18:00 -23:59,Femenino,6,SANTA ISABEL,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,26,25-30,Hurto a Personas,No aplica
3130,06/10/2018,6,octubre,"2,018",sábado,9:10:00,6:00 -11:59,Masculino,4,CENTRO,CONSULTORIOS MEDICOS,Violación cerraduras,Contundente,Motocicleta,Vehículo,30,25-30,Hurto a Personas,No aplica
3131,06/10/2018,6,octubre,"2,018",sábado,21:30:00,18:00 -23:59,Femenino,7,VENTILADOR,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Motocicleta,33,31-35,Hurto a Personas,No aplica
3132,06/10/2018,6,octubre,"2,018",sábado,20:25:00,18:00 -23:59,Femenino,4,ALTICO,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,44,41-45,Hurto a Personas,No aplica
